id,occupation_ru,occupation_es,title_full_es,municipio,provincia,date,date_iso,sector,sector_es,url
032026005928,Специалист по металлу,Peon/a especialista del metal,Peon/a especialista del metal (ref.5928),Coaña,Asturias,15/09/2026,2026-09-15,IP,Industria pesada y construcciones metálicas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026005928&ret=B
032026006661,,operario/a de producción alimentaria,2 puestos de operario/a de producción alimentaria (ref:6661),Colunga,Asturias,15/09/2026,2026-09-15,IA,Industrias alimentarias,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006661&ret=B
032026005387,,Proyectista / arquitecto/ arquitecto técnico,Proyectista / arquitecto/ arquitecto técnico (ref: 5387),Corvera de asturias,Asturias,15/09/2026,2026-09-15,EM,Servicios a las empresas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026005387&ret=B
032026004969,Рабочий шиномонтажа и быстрого автосервиса,Operario/a de taller de neumáticos y mecánica rápida,Operario/a de taller de neumáticos y mecánica rápida ( ref. 4969 ),Corvera de asturias,Asturias,17/09/2026,2026-09-17,AU,Automoción,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026004969&ret=B
032026003977,Сиделка по уходу за пожилыми (герокультор),Gerocultor/a,Gerocultor/a (ref: 3977),Corvera de asturias,Asturias,11/08/2026,2026-08-11,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026003977&ret=B
032026006788,Сиделка по уходу за пожилыми (герокультор),Gerocultor/a,Gerocultor/a ( ref.6788 ),Corvera de asturias,Asturias,21/09/2026,2026-09-21,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006788&ret=B
032026003524,Уборщики,Peones/as de limpieza,Peones/as de limpieza (ref: 3524),Corvera de asturias,Asturias,17/09/2026,2026-09-17,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026003524&ret=B
032026006703,Электромеханический,Electromecánico/a,Electromecánico/a (ref. 6703),Corvera de asturias,Asturias,16/09/2026,2026-09-16,MR,Mantenimiento y reparación,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006703&ret=B
032026006433,регистратор,Recepcionista,Recepcionista (ref: 6433 ),Corvera de asturias,Asturias,02/09/2026,2026-09-02,AO,Administración y oficinas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006433&ret=B
032026006753,регистратор,Recepcionista,Recepcionista (ref: 6753),Corvera de asturias,Asturias,18/09/2026,2026-09-18,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006753&ret=B
032026005635,Официант,camarero/a,1 camarero/a (ref: 5635),Cudillero,Asturias,10/09/2026,2026-09-10,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026005635&ret=B
032026006785,Персонал по уборке,personal de limpieza,1 personal de limpieza (ref: 6785),Cudillero,Asturias,21/09/2026,2026-09-21,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006785&ret=B
032026006380,2-й строитель,oficial de 2ª de la construcción,1 oficial de 2ª de la construcción (ref. 6380),Gijón,Asturias,31/08/2026,2026-08-31,EO,Edificación y obras públicas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006380&ret=B
032026006639,,Administrativo/a- atención al cliente,Administrativo/a- atención al cliente (ref.: 6639),Gijón,Asturias,14/09/2026,2026-09-14,AO,Administración y oficinas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006639&ret=B
032026006600,,Auxiliar de cocina a tiempo parcial,Auxiliar de cocina a tiempo parcial (ref.: 6600),Gijón,Asturias,11/09/2026,2026-09-11,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006600&ret=B
032026006563,,Ayudante de jefe/a de oficina técnica obra civil nueva difusión,Ayudante de jefe/a de oficina técnica obra civil (ref:6563) nueva difusión,Gijón,Asturias,09/09/2026,2026-09-09,EO,Edificación y obras públicas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006563&ret=B
032026006610,,Ayundante de equipo de catering,Ayundante de equipo de catering (ref.: 6610),Gijón,Asturias,11/09/2026,2026-09-11,IA,Industrias alimentarias,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006610&ret=B
032026006604,,Camarero/a para bingo,Camarero/a para bingo (ref.: 6604),Gijón,Asturias,11/09/2026,2026-09-11,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006604&ret=B
032026006657,,Conductor/a de camión para reparto de combustible a domicilio,Conductor/a de camión para reparto de combustible a domicilio (ref. 6657),Gijón,Asturias,15/09/2026,2026-09-15,TC,Transportes y comunicaciones,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006657&ret=B
032026006803,,Conductor/a transporte adaptado,Conductor/a transporte adaptado (ref. 6803),Gijón,Asturias,21/09/2026,2026-09-21,TC,Transportes y comunicaciones,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006803&ret=B
032026006650,,Coordinador/a de área voluntariado y formación,Coordinador/a de área voluntariado y formación (ref.: 6650),Gijón,Asturias,14/09/2026,2026-09-14,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006650&ret=B
032026006769,,Cristalero/a,Cristalero/a (ref. 6769),Gijón,Asturias,18/09/2026,2026-09-18,EO,Edificación y obras públicas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006769&ret=B
032026002877,,Cuidador/a residencia personas con discapacidad nueva difusión,Cuidador/a residencia personas con discapacidad (ref.:2877)nueva difusión,Gijón,Asturias,15/09/2026,2026-09-15,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026002877&ret=B
032026006804,,Jefe/a de equipo de mantenimiento,Jefe/a de equipo de mantenimiento (ref.: 6804),Gijón,Asturias,22/09/2026,2026-09-22,MR,Mantenimiento y reparación,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006804&ret=B
032026006795,,Monitor/a de actividades de raqueta ref,Monitor/a de actividades de raqueta ref.:(6795),Gijón,Asturias,21/09/2026,2026-09-21,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006795&ret=B
032026006651,,Monitor/a de costura,Monitor/a de costura (ref.: 6651),Gijón,Asturias,15/09/2026,2026-09-15,IT,Industrias textiles,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006651&ret=B
032026006755,,"Monitor/a de extraescolares- arte, manualidades y dibujo","Monitor/a de extraescolares- arte, manualidades y dibujo.( ref.: 6755)",Gijón,Asturias,18/09/2026,2026-09-18,DO,Docencia e investigación,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006755&ret=B
032026006762,,Monitor/a de extraescolares-inglés,Monitor/a de extraescolares-inglés (ref.: 6762),Gijón,Asturias,18/09/2026,2026-09-18,DO,Docencia e investigación,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006762&ret=B
032026006776,,Monitor/a de natación y actividades dirigidas ref,Monitor/a de natación y actividades dirigidas ref.:(6776),Gijón,Asturias,21/09/2026,2026-09-21,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006776&ret=B
032026006777,,Monitor/a de psicomotricidad,Monitor/a de psicomotricidad (ref.: 6777),Gijón,Asturias,21/09/2026,2026-09-21,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006777&ret=B
032026006748,,Monitor/a extraescolar de robótica y programación,Monitor/a extraescolar de robótica y programación (ref.: 6748),Gijón,Asturias,18/09/2026,2026-09-18,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006748&ret=B
032026006626,,Monitor/a pequechef,Monitor/a pequechef (ref.: 6626),Gijón,Asturias,14/09/2026,2026-09-14,DO,Docencia e investigación,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006626&ret=B
032026006780,,Mozo/a almacen ref,Mozo/a almacen ref.:(6780),Gijón,Asturias,21/09/2026,2026-09-21,CC,Comercio,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006780&ret=B
032026006702,,Operario/a de lavandería,Operario/a de lavandería (ref.: 6702),Gijón,Asturias,16/09/2026,2026-09-16,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006702&ret=B
032026006705,,Operario/a de otros sistemas de impresión,Operario/a de otros sistemas de impresión (ref. 6705),Gijón,Asturias,16/09/2026,2026-09-16,IG,Industrias gráficas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006705&ret=B
032026006765,,Operario/a de servicios industriales,Operario/a de servicios industriales (ref. 6765),Gijón,Asturias,18/09/2026,2026-09-18,MT,Industrias manufactureras diversas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006765&ret=B
032026005331,,Profesor/a adjunto,Profesor/a adjunto (ref.5331),Gijón,Asturias,15/09/2026,2026-09-15,DO,Docencia e investigación,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026005331&ret=B
032026006757,,Terapeuta ocupacional ref,Terapeuta ocupacional ref..(6757),Gijón,Asturias,18/09/2026,2026-09-18,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006757&ret=B
032026006720,,Técnico/a de it- sistemas,Técnico/a de it- sistemas (ref.: 6720),Gijón,Asturias,17/09/2026,2026-09-17,MR,Mantenimiento y reparación,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006720&ret=B
032026006605,,operario/a fabricación cierres metálicos,3 puestos de operario/a fabricación cierres metálicos (ref:6605),Gijón,Asturias,11/09/2026,2026-09-11,IP,Industria pesada y construcciones metálicas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006605&ret=B
032026006297,Автомобильный специалист слесарь реф,cerrajero/a especialista automoción ref,1 cerrajero/a especialista automoción ref.:(6297),Gijón,Asturias,26/08/2026,2026-08-26,AR,Artesanía,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006297&ret=B
032026006569,Административный сотрудник,Empleado/a administrativo/a,Empleado/a administrativo/a (ref: 6569),Gijón,Asturias,09/09/2026,2026-09-09,AO,Administración y oficinas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006569&ret=B
032026006228,Водитель грузовика c+e,Conductor/a camión c+e,Conductor/a camión c+e (ref.: 6228),Gijón,Asturias,15/09/2026,2026-09-15,TC,Transportes y comunicaciones,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006228&ret=B
032026005524,Водитель грузовика-доставщика,Conductor/a de camión para reparto,Conductor/a de camión para reparto (ref.: 5524),Gijón,Asturias,04/09/2026,2026-09-04,TC,Transportes y comunicaciones,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026005524&ret=B
032026006689,Грузчик-комплектовщик склада,Mozo/a de almacén,Mozo/a de almacén (ref.: 6689),Gijón,Asturias,16/09/2026,2026-09-16,CC,Comercio,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006689&ret=B
032026006716,Грузчик-комплектовщик склада,Mozo/a de almacén,Mozo/a de almacén (ref.: 6716),Gijón,Asturias,17/09/2026,2026-09-17,CC,Comercio,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006716&ret=B
032026006644,Инструктор по фигурному катанию,monitor/a de patinaje,1 puesto de monitor/a de patinaje (ref: 6644),Gijón,Asturias,14/09/2026,2026-09-14,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006644&ret=B
032026006159,"Каменщик, специалист 1-го разряда",Albañil oficial de 1ª,Albañil oficial de 1ª (ref.: 6159),Gijón,Asturias,09/09/2026,2026-09-09,EO,Edificación y obras públicas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006159&ret=B
032026006706,"Каменщик, специалист 1-го разряда",Albañil oficial de 1ª,Albañil oficial de 1ª (ref.:6706),Gijón,Asturias,17/09/2026,2026-09-17,EO,Edificación y obras públicas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006706&ret=B
032026006183,Клерк-травник,Dependiente/a de herbolario,Dependiente/a de herbolario (ref. 6183),Gijón,Asturias,18/09/2026,2026-09-18,CC,Comercio,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006183&ret=B
032026005267,Координатор growth-маркетинга и CRM,Coordinador/a de growth marqueting y crm,Coordinador/a de growth marqueting y crm,Gijón,Asturias,07/09/2026,2026-09-07,EM,Servicios a las empresas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026005267&ret=B
032026006751,Крупье в казино,croupier para casino,2 puestos de croupier para casino (ref.: 6751),Gijón,Asturias,18/09/2026,2026-09-18,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006751&ret=B
032026006631,Кухонный помощник,Auxiliar de cocina,Auxiliar de cocina (ref.: 6631),Gijón,Asturias,14/09/2026,2026-09-14,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006631&ret=B
032026004049,Кухонный рабочий (помощник на кухне),Pinche de cocina,Pinche de cocina (ref.: 4049),Gijón,Asturias,27/08/2026,2026-08-27,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026004049&ret=B
032026004426,Мальчик/девушка-склад-доставщик,Mozo/a de almacén-repartidor/a,Mozo/a de almacén-repartidor/a (ref.: 4426),Gijón,Asturias,09/09/2026,2026-09-09,CC,Comercio,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026004426&ret=B
032026004248,Медсестра / медбрат,Enfermero/a,Enfermero/a (ref.: 4248),Gijón,Asturias,09/09/2026,2026-09-09,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026004248&ret=B
032026005638,Медсестра / медбрат,Enfermero/a,Enfermero/a (ref.: 5638),Gijón,Asturias,28/08/2026,2026-08-28,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026005638&ret=B
032026006409,Медсестра / медбрат,Enfermero/a,Enfermero/a (ref. 6409),Gijón,Asturias,15/09/2026,2026-09-15,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006409&ret=B
032026006561,Медсестра / медбрат,Enfermero/a,Enfermero/a (ref.: 6561),Gijón,Asturias,09/09/2026,2026-09-09,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006561&ret=B
032026006102,Менеджер по работе,Encargado/a de obra,Encargado/a de obra (ref.: 6102),Gijón,Asturias,07/09/2026,2026-09-07,EO,Edificación y obras públicas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006102&ret=B
032026006493,Монтажник промышленных крыш,Montador/a de cubiertas industriales,Montador/a de cubiertas industriales (ref.: 6493),Gijón,Asturias,03/09/2026,2026-09-03,MO,Montaje e instalación,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006493&ret=B
032026004170,Обслуживание клиентов в залах спортивных ставок,Atención al cliente en salones de apuestas deportivas,Atención al cliente en salones de apuestas deportivas (ref.: 4170),Gijón,Asturias,04/09/2026,2026-09-04,CC,Comercio,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026004170&ret=B
032026006331,Оператор,Operario/a,Operario/a (ref.: 6331),Gijón,Asturias,27/08/2026,2026-08-27,MO,Montaje e instalación,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006331&ret=B
032026006263,Официант,Camarero/a,Camarero/a (ref.: 6263),Gijón,Asturias,09/09/2026,2026-09-09,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006263&ret=B
032026006660,Официант,Camarero/a,Camarero/a (ref.:6660),Gijón,Asturias,15/09/2026,2026-09-15,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006660&ret=B
032026005878,Первые официальные должности каменщика,puestos albañil oficial 1ª,2 puestos albañil oficial 1ª (ref.: 5878),Gijón,Asturias,04/09/2026,2026-09-04,EO,Edificación y obras públicas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026005878&ret=B
032026006796,Персонал по уборке,Personal de limpieza,Personal de limpieza (ref. 6796),Gijón,Asturias,21/09/2026,2026-09-21,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006796&ret=B
032026006483,Персонал по управлению парком электромобилей,Personal de gestión de flota de vehículos eléctricos,Personal de gestión de flota de vehículos eléctricos (ref. 6483),Gijón,Asturias,18/09/2026,2026-09-18,TC,Transportes y comunicaciones,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006483&ret=B
032026006511,Повар,Cocinero/a,Cocinero/a (ref.: 6511),Gijón,Asturias,04/09/2026,2026-09-04,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006511&ret=B
032026003739,Помощник официанта,Ayudante de camarero/a,Ayudante de camarero/a (ref.: 3739),Gijón,Asturias,10/09/2026,2026-09-10,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026003739&ret=B
032026006415,Помощник официанта,ayudante camarero/a,4 puestos de ayudante camarero/a (ref.: 6415),Gijón,Asturias,01/09/2026,2026-09-01,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006415&ret=B
032026006589,Помощник официанта,Ayudante de camarero/a,Ayudante de camarero/a (ref. 6589),Gijón,Asturias,10/09/2026,2026-09-10,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006589&ret=B
032026006667,Помощник по уходу на дому,Auxiliar de ayuda a domicilio,Auxiliar de ayuda a domicilio (ref.: 6667),Gijón,Asturias,15/09/2026,2026-09-15,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006667&ret=B
032026006592,Помощник повара,Ayudante de cocina,Ayudante de cocina (ref.: 6592),Gijón,Asturias,10/09/2026,2026-09-10,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006592&ret=B
032026006646,Помощник повара,Ayudante de cocinero/a,Ayudante de cocinero/a (ref. 6646),Gijón,Asturias,14/09/2026,2026-09-14,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006646&ret=B
032026006300,Преподаватель английского языка для внеклассной работы,Profesor/a de inglés para actividades extraescolares,Profesor/a de inglés para actividades extraescolares (ref.6300),Gijón,Asturias,26/08/2026,2026-08-26,DO,Docencia e investigación,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006300&ret=B
032026006147,Преподаватель дорожного движения,Profesor/a de formación vial,Profesor/a de formación vial (ref.: 6147),Gijón,Asturias,07/09/2026,2026-09-07,DO,Docencia e investigación,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006147&ret=B
032026005510,Продавец обувного магазина,Dependiente/a de zapatería,Dependiente/a de zapatería (ref.: 5510),Gijón,Asturias,10/09/2026,2026-09-10,CC,Comercio,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026005510&ret=B
032026006688,Производитель пиццы,Pizzero/a,Pizzero/a (ref.: 6688),Gijón,Asturias,16/09/2026,2026-09-16,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006688&ret=B
032026006394,Работник обслуживания,Auxiliar de servicios,Auxiliar de servicios (ref.: 6394),Gijón,Asturias,31/08/2026,2026-08-31,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006394&ret=B
032026006011,Регистратор стоматологической клиники,Recepcionista clinica dental,Recepcionista clinica dental (ref. 6011),Gijón,Asturias,09/09/2026,2026-09-09,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006011&ret=B
032026006266,Сварщик,Soldador/a,Soldador/a (ref.: 6266),Gijón,Asturias,25/08/2026,2026-08-25,IP,Industria pesada y construcciones metálicas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006266&ret=B
032026006048,Сиделка по уходу за пожилыми (герокультор),gerocultor/a,1 puesto de gerocultor/a (ref: 6048),Gijón,Asturias,13/08/2026,2026-08-13,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006048&ret=B
032026006312,Сиделка по уходу за пожилыми (герокультор),Gerocultor/a,Gerocultor/a (ref. 6312),Gijón,Asturias,10/09/2026,2026-09-10,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006312&ret=B
032026006410,Сиделка по уходу за пожилыми (герокультор),Gerocultor/a,Gerocultor/a (ref. 6410),Gijón,Asturias,15/09/2026,2026-09-15,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006410&ret=B
032026006577,Сиделка по уходу за пожилыми (герокультор),Gerocultor/a,Gerocultor/a (ref:6577),Gijón,Asturias,10/09/2026,2026-09-10,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006577&ret=B
032026006586,Сиделка по уходу за пожилыми (герокультор),Gerocultor/a,Gerocultor/a (ref.: 6586),Gijón,Asturias,10/09/2026,2026-09-10,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006586&ret=B
032026006708,Сиделка по уходу за пожилыми (герокультор),gerocultor/a,1 puesto de gerocultor/a (ref: 6708),Gijón,Asturias,17/09/2026,2026-09-17,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006708&ret=B
032026006745,Сиделка по уходу за пожилыми (герокультор),gerocultor/a,1 puesto de gerocultor/a (ref: 6745),Gijón,Asturias,18/09/2026,2026-09-18,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006745&ret=B
032026006672,Сиделки по уходу за пожилыми,Gerocultores/as,Gerocultores/as (ref.: 6672),Gijón,Asturias,15/09/2026,2026-09-15,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006672&ret=B
032026006164,"Специалист по строительству, рабочий",Peón especialista construcción,Peón especialista construcción (ref.: 6164),Gijón,Asturias,09/09/2026,2026-09-09,EO,Edificación y obras públicas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006164&ret=B
032026005427,Специалист по техническому обслуживанию,Técnico/a de mantenimiento,Técnico/a de mantenimiento (ref.: 5427),Gijón,Asturias,04/09/2026,2026-09-04,EO,Edificación y obras públicas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026005427&ret=B
032026006787,Специалист по фармации и парафармации,Técnico/a en farmacia y parafarmacia,Técnico/a en farmacia y parafarmacia (ref.: 6787),Gijón,Asturias,21/09/2026,2026-09-21,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006787&ret=B
032026006662,Уборщик,Limpiador/a,Limpiador/a (ref.: 6662),Gijón,Asturias,15/09/2026,2026-09-15,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006662&ret=B
032026006750,Уборщик,Limpiador/a,Limpiador/a (ref.:6750),Gijón,Asturias,18/09/2026,2026-09-18,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006750&ret=B
032026006758,Уборщик,Limpiador/a,Limpiador/a (ref.: 6758),Gijón,Asturias,18/09/2026,2026-09-18,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006758&ret=B
032026005790,Физиотерапевт,Fisioterapeuta,Fisioterapeuta (ref.:5790),Gijón,Asturias,09/09/2026,2026-09-09,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026005790&ret=B
032026006709,Физиотерапевт,Fisioterapeuta,Fisioterapeuta (ref.: 6709),Gijón,Asturias,17/09/2026,2026-09-17,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006709&ret=B
